event_id,user_id,session_id,event_time,event_type,device,referrer,country,event_index,propensity_score
e_1_13,1,1,2025-12-14 15:25:29,checkout,mobile,direct,CA,13,0.02778934195130887
e_167_0,47,167,2025-12-14 15:26:00,page_view,tablet,google,US,0,0.024890643093498897
e_1_14,1,1,2025-12-14 15:26:01,page_view,mobile,direct,CA,14,0.02778934195130887
e_167_1,47,167,2025-12-14 15:26:27,product_view,tablet,google,US,1,0.024890643093498897
e_1_15,1,1,2025-12-14 15:26:28,add_to_cart,mobile,direct,CA,15,0.02778934195130887
e_167_2,47,167,2025-12-14 15:27:03,page_view,tablet,google,US,2,0.024890643093498897
e_1_16,1,1,2025-12-14 15:27:14,product_view,mobile,direct,CA,16,0.02778934195130887
e_167_3,47,167,2025-12-14 15:27:31,page_view,tablet,google,US,3,0.024890643093498897
e_1_17,1,1,2025-12-14 15:27:47,search,mobile,direct,CA,17,0.02778934195130887
e_167_4,47,167,2025-12-14 15:27:57,product_view,tablet,google,US,4,0.024890643093498897
e_1_18,1,1,2025-12-14 15:28:22,add_to_cart,mobile,direct,CA,18,0.02778934195130887
e_167_5,47,167,2025-12-14 15:28:30,page_view,tablet,google,US,5,0.024890643093498897
e_167_6,47,167,2025-12-14 15:29:10,product_view,tablet,google,US,6,0.024890643093498897
e_1_19,1,1,2025-12-14 15:29:15,add_to_cart,mobile,direct,CA,19,0.02778934195130887
e_1_20,1,1,2025-12-14 15:29:44,product_view,mobile,direct,CA,20,0.02778934195130887
e_167_7,47,167,2025-12-14 15:29:46,search,tablet,google,US,7,0.024890643093498897
e_1_21,1,1,2025-12-14 15:29:55,page_view,mobile,direct,CA,21,0.02778934195130887
e_167_8,47,167,2025-12-14 15:30:29,search,tablet,google,US,8,0.024890643093498897
e_1_22,1,1,2025-12-14 15:30:32,product_view,mobile,direct,CA,22,0.02778934195130887
e_1_23,1,1,2025-12-14 15:30:55,search,mobile,direct,CA,23,0.02778934195130887
e_167_9,47,167,2025-12-14 15:31:01,search,tablet,google,US,9,0.024890643093498897
e_167_10,47,167,2025-12-14 15:31:36,search,tablet,google,US,10,0.024890643093498897
e_167_11,47,167,2025-12-14 15:32:35,product_view,tablet,google,US,11,0.024890643093498897
e_167_12,47,167,2025-12-14 15:32:58,product_view,tablet,google,US,12,0.024890643093498897
e_167_13,47,167,2025-12-14 15:33:19,page_view,tablet,google,US,13,0.024890643093498897
e_167_14,47,167,2025-12-14 15:33:42,search,tablet,google,US,14,0.024890643093498897
e_167_15,47,167,2025-12-14 15:33:59,product_view,tablet,google,US,15,0.024890643093498897
e_167_16,47,167,2025-12-14 15:34:40,product_view,tablet,google,US,16,0.024890643093498897
e_167_17,47,167,2025-12-14 15:35:21,page_view,tablet,google,US,17,0.024890643093498897
e_167_18,47,167,2025-12-14 15:35:52,product_view,tablet,google,US,18,0.024890643093498897
e_167_19,47,167,2025-12-14 15:36:16,add_to_cart,tablet,google,US,19,0.024890643093498897
e_167_20,47,167,2025-12-14 15:36:44,add_to_cart,tablet,google,US,20,0.024890643093498897
e_171_0,48,171,2025-12-14 15:40:00,page_view,mobile,google,US,0,0.025917408718494024
e_171_1,48,171,2025-12-14 15:40:19,add_to_cart,mobile,google,US,1,0.025917408718494024
e_171_2,48,171,2025-12-14 15:40:36,add_to_cart,mobile,google,US,2,0.025917408718494024
e_171_3,48,171,2025-12-14 15:40:46,product_view,mobile,google,US,3,0.025917408718494024
e_171_4,48,171,2025-12-14 15:41:01,search,mobile,google,US,4,0.025917408718494024
e_171_5,48,171,2025-12-14 15:41:13,page_view,mobile,google,US,5,0.025917408718494024
e_171_6,48,171,2025-12-14 15:41:31,product_view,mobile,google,US,6,0.025917408718494024
e_171_7,48,171,2025-12-14 15:41:46,page_view,mobile,google,US,7,0.025917408718494024
e_171_8,48,171,2025-12-14 15:41:59,page_view,mobile,google,US,8,0.025917408718494024
e_152_0,43,152,2025-12-14 15:50:00,page_view,mobile,facebook,US,0,0.08178704939445344
e_152_1,43,152,2025-12-14 15:50:41,product_view,mobile,facebook,US,1,0.08178704939445344
e_152_2,43,152,2025-12-14 15:51:16,product_view,mobile,facebook,US,2,0.08178704939445344
e_152_3,43,152,2025-12-14 15:51:57,page_view,mobile,facebook,US,3,0.08178704939445344
e_152_4,43,152,2025-12-14 15:52:13,search,mobile,facebook,US,4,0.08178704939445344
e_152_5,43,152,2025-12-14 15:52:39,page_view,mobile,facebook,US,5,0.08178704939445344
e_152_6,43,152,2025-12-14 15:53:15,product_view,mobile,facebook,US,6,0.08178704939445344
e_152_7,43,152,2025-12-14 15:53:49,page_view,mobile,facebook,US,7,0.08178704939445344
e_152_8,43,152,2025-12-14 15:54:19,page_view,mobile,facebook,US,8,0.08178704939445344
e_152_9,43,152,2025-12-14 15:54:58,page_view,mobile,facebook,US,9,0.08178704939445344
e_152_10,43,152,2025-12-14 15:55:44,search,mobile,facebook,US,10,0.08178704939445344
e_152_11,43,152,2025-12-14 15:56:10,checkout,mobile,facebook,US,11,0.08178704939445344
e_152_12,43,152,2025-12-14 15:56:30,page_view,mobile,facebook,US,12,0.08178704939445344
e_152_13,43,152,2025-12-14 15:56:48,add_to_cart,mobile,facebook,US,13,0.08178704939445344
e_152_14,43,152,2025-12-14 15:57:31,add_to_cart,mobile,facebook,US,14,0.08178704939445344
e_152_15,43,152,2025-12-14 15:58:14,product_view,mobile,facebook,US,15,0.08178704939445344
e_152_16,43,152,2025-12-14 15:59:08,search,mobile,facebook,US,16,0.08178704939445344
e_152_17,43,152,2025-12-14 15:59:35,page_view,mobile,facebook,US,17,0.08178704939445344
e_152_18,43,152,2025-12-14 15:59:41,search,mobile,facebook,US,18,0.08178704939445344
e_152_19,43,152,2025-12-14 16:00:18,checkout,mobile,facebook,US,19,0.08178704939445344
e_152_20,43,152,2025-12-14 16:00:48,checkout,mobile,facebook,US,20,0.08178704939445344
e_152_21,43,152,2025-12-14 16:01:31,add_to_cart,mobile,facebook,US,21,0.08178704939445344
e_152_22,43,152,2025-12-14 16:01:59,page_view,mobile,facebook,US,22,0.08178704939445344
e_22_0,6,22,2025-12-14 16:02:00,page_view,tablet,facebook,US,0,0.05960014845316793
e_22_1,6,22,2025-12-14 16:02:05,product_view,tablet,facebook,US,1,0.05960014845316793
e_22_2,6,22,2025-12-14 16:02:11,page_view,tablet,facebook,US,2,0.05960014845316793
e_22_3,6,22,2025-12-14 16:02:18,page_view,tablet,facebook,US,3,0.05960014845316793
e_22_4,6,22,2025-12-14 16:02:28,search,tablet,facebook,US,4,0.05960014845316793
e_22_5,6,22,2025-12-14 16:02:35,product_view,tablet,facebook,US,5,0.05960014845316793
e_152_23,43,152,2025-12-14 16:02:36,add_to_cart,mobile,facebook,US,23,0.08178704939445344
e_22_6,6,22,2025-12-14 16:02:43,search,tablet,facebook,US,6,0.05960014845316793
e_22_7,6,22,2025-12-14 16:02:50,page_view,tablet,facebook,US,7,0.05960014845316793
e_22_8,6,22,2025-12-14 16:02:55,product_view,tablet,facebook,US,8,0.05960014845316793
e_22_9,6,22,2025-12-14 16:03:04,page_view,tablet,facebook,US,9,0.05960014845316793
e_22_10,6,22,2025-12-14 16:03:17,checkout,tablet,facebook,US,10,0.05960014845316793
e_22_11,6,22,2025-12-14 16:03:24,checkout,tablet,facebook,US,11,0.05960014845316793
e_22_12,6,22,2025-12-14 16:03:31,page_view,tablet,facebook,US,12,0.05960014845316793
e_22_13,6,22,2025-12-14 16:03:38,product_view,tablet,facebook,US,13,0.05960014845316793
e_22_14,6,22,2025-12-14 16:03:43,product_view,tablet,facebook,US,14,0.05960014845316793
e_22_15,6,22,2025-12-14 16:03:49,page_view,tablet,facebook,US,15,0.05960014845316793
e_15_0,4,15,2025-12-14 16:07:00,page_view,mobile,direct,US,0,0.9793613581948541
e_15_1,4,15,2025-12-14 16:07:14,page_view,mobile,direct,US,1,0.9793613581948541
e_15_2,4,15,2025-12-14 16:07:28,page_view,mobile,direct,US,2,0.9793613581948541
e_15_3,4,15,2025-12-14 16:07:45,page_view,mobile,direct,US,3,0.9793613581948541
e_15_4,4,15,2025-12-14 16:07:53,product_view,mobile,direct,US,4,0.9793613581948541
e_15_5,4,15,2025-12-14 16:08:15,product_view,mobile,direct,US,5,0.9793613581948541
e_15_6,4,15,2025-12-14 16:08:36,page_view,mobile,direct,US,6,0.9793613581948541
e_15_7,4,15,2025-12-14 16:08:46,checkout,mobile,direct,US,7,0.9793613581948541
e_173_0,49,173,2025-12-14 16:09:00,page_view,mobile,google,CA,0,0.026316850946276633
e_15_8,4,15,2025-12-14 16:09:04,search,mobile,direct,US,8,0.9793613581948541
e_15_9,4,15,2025-12-14 16:09:18,page_view,mobile,direct,US,9,0.9793613581948541
e_15_10,4,15,2025-12-14 16:09:29,product_view,mobile,direct,US,10,0.9793613581948541
e_173_1,49,173,2025-12-14 16:09:33,page_view,mobile,google,CA,1,0.026316850946276633
e_173_2,49,173,2025-12-14 16:09:38,product_view,mobile,google,CA,2,0.026316850946276633
e_15_11,4,15,2025-12-14 16:09:48,checkout,mobile,direct,US,11,0.9793613581948541
e_15_12,4,15,2025-12-14 16:09:59,product_view,mobile,direct,US,12,0.9793613581948541
e_15_13,4,15,2025-12-14 16:10:16,product_view,mobile,direct,US,13,0.9793613581948541
e_173_3,49,173,2025-12-14 16:10:30,product_view,mobile,google,CA,3,0.026316850946276633
e_15_checkout,4,15,2025-12-14 16:10:43,checkout,mobile,direct,US,14,0.9793613581948541
e_173_4,49,173,2025-12-14 16:10:48,page_view,mobile,google,CA,4,0.026316850946276633
e_173_5,49,173,2025-12-14 16:11:09,product_view,mobile,google,CA,5,0.026316850946276633
e_15_purchase,4,15,2025-12-14 16:11:23,purchase,mobile,direct,US,15,0.9793613581948541
e_173_6,49,173,2025-12-14 16:11:37,page_view,mobile,google,CA,6,0.026316850946276633
e_173_7,49,173,2025-12-14 16:12:05,search,mobile,google,CA,7,0.026316850946276633
e_173_8,49,173,2025-12-14 16:12:31,search,mobile,google,CA,8,0.026316850946276633
e_173_9,49,173,2025-12-14 16:12:55,page_view,mobile,google,CA,9,0.026316850946276633
e_173_10,49,173,2025-12-14 16:13:21,search,mobile,google,CA,10,0.026316850946276633
e_173_11,49,173,2025-12-14 16:13:43,search,mobile,google,CA,11,0.026316850946276633
e_173_12,49,173,2025-12-14 16:14:17,add_to_cart,mobile,google,CA,12,0.026316850946276633
e_173_13,49,173,2025-12-14 16:14:37,product_view,mobile,google,CA,13,0.026316850946276633
e_173_14,49,173,2025-12-14 16:14:54,product_view,mobile,google,CA,14,0.026316850946276633
e_173_15,49,173,2025-12-14 16:15:17,product_view,mobile,google,CA,15,0.026316850946276633
e_173_16,49,173,2025-12-14 16:15:53,product_view,mobile,google,CA,16,0.026316850946276633
e_173_17,49,173,2025-12-14 16:16:24,page_view,mobile,google,CA,17,0.026316850946276633
e_173_18,49,173,2025-12-14 16:16:39,add_to_cart,mobile,google,CA,18,0.026316850946276633
e_173_19,49,173,2025-12-14 16:17:24,page_view,mobile,google,CA,19,0.026316850946276633
e_173_20,49,173,2025-12-14 16:17:49,product_view,mobile,google,CA,20,0.026316850946276633
e_60_0,17,60,2025-12-14 16:19:00,page_view,desktop,tiktok,DE,0,0.9678178286904516
e_60_1,17,60,2025-12-14 16:19:09,page_view,desktop,tiktok,DE,1,0.9678178286904516
e_60_2,17,60,2025-12-14 16:19:23,page_view,desktop,tiktok,DE,2,0.9678178286904516
e_60_3,17,60,2025-12-14 16:19:43,page_view,desktop,tiktok,DE,3,0.9678178286904516
e_60_4,17,60,2025-12-14 16:20:00,product_view,desktop,tiktok,DE,4,0.9678178286904516
e_60_5,17,60,2025-12-14 16:20:16,page_view,desktop,tiktok,DE,5,0.9678178286904516
e_60_6,17,60,2025-12-14 16:20:29,product_view,desktop,tiktok,DE,6,0.9678178286904516
e_60_7,17,60,2025-12-14 16:20:46,search,desktop,tiktok,DE,7,0.9678178286904516
e_60_8,17,60,2025-12-14 16:21:01,product_view,desktop,tiktok,DE,8,0.9678178286904516
e_60_9,17,60,2025-12-14 16:21:14,page_view,desktop,tiktok,DE,9,0.9678178286904516
e_60_10,17,60,2025-12-14 16:21:25,checkout,desktop,tiktok,DE,10,0.9678178286904516
e_60_11,17,60,2025-12-14 16:21:36,page_view,desktop,tiktok,DE,11,0.9678178286904516
e_60_12,17,60,2025-12-14 16:22:02,page_view,desktop,tiktok,DE,12,0.9678178286904516
e_60_13,17,60,2025-12-14 16:22:16,add_to_cart,desktop,tiktok,DE,13,0.9678178286904516
e_60_14,17,60,2025-12-14 16:22:22,checkout,desktop,tiktok,DE,14,0.9678178286904516
e_60_15,17,60,2025-12-14 16:22:34,product_view,desktop,tiktok,DE,15,0.9678178286904516
e_60_16,17,60,2025-12-14 16:22:41,page_view,desktop,tiktok,DE,16,0.9678178286904516
e_60_17,17,60,2025-12-14 16:22:54,product_view,desktop,tiktok,DE,17,0.9678178286904516
e_60_18,17,60,2025-12-14 16:23:13,search,desktop,tiktok,DE,18,0.9678178286904516
e_60_19,17,60,2025-12-14 16:23:26,add_to_cart,desktop,tiktok,DE,19,0.9678178286904516
e_60_checkout,17,60,2025-12-14 16:24:00,checkout,desktop,tiktok,DE,20,0.9678178286904516
e_60_purchase,17,60,2025-12-14 16:24:40,purchase,desktop,tiktok,DE,21,0.9678178286904516
e_113_0,33,113,2025-12-14 16:29:09,page_view,mobile,direct,AU,0,0.025099012903361726
e_113_1,33,113,2025-12-14 16:30:04,search,mobile,direct,AU,1,0.025099012903361726
e_113_2,33,113,2025-12-14 16:30:28,add_to_cart,mobile,direct,AU,2,0.025099012903361726
e_113_3,33,113,2025-12-14 16:31:11,product_view,mobile,direct,AU,3,0.025099012903361726
e_113_4,33,113,2025-12-14 16:32:08,product_view,mobile,direct,AU,4,0.025099012903361726
e_113_5,33,113,2025-12-14 16:32:50,page_view,mobile,direct,AU,5,0.025099012903361726
e_113_6,33,113,2025-12-14 16:33:42,product_view,mobile,direct,AU,6,0.025099012903361726
e_113_7,33,113,2025-12-14 16:34:23,product_view,mobile,direct,AU,7,0.025099012903361726
e_113_8,33,113,2025-12-14 16:34:43,page_view,mobile,direct,AU,8,0.025099012903361726
e_55_0,16,55,2025-12-14 16:35:00,page_view,tablet,email,US,0,0.9998989924087295
e_113_9,33,113,2025-12-14 16:35:10,product_view,mobile,direct,AU,9,0.025099012903361726
e_113_10,33,113,2025-12-14 16:35:21,page_view,mobile,direct,AU,10,0.025099012903361726
e_55_1,16,55,2025-12-14 16:35:32,search,tablet,email,US,1,0.9998989924087295
e_113_11,33,113,2025-12-14 16:35:54,page_view,mobile,direct,AU,11,0.025099012903361726
e_55_2,16,55,2025-12-14 16:35:54,page_view,tablet,email,US,2,0.9998989924087295
e_162_0,46,162,2025-12-14 16:36:02,page_view,desktop,direct,CA,0,0.012524902596621524
e_162_1,46,162,2025-12-14 16:36:09,product_view,desktop,direct,CA,1,0.012524902596621524
e_55_3,16,55,2025-12-14 16:36:13,page_view,tablet,email,US,3,0.9998989924087295
e_162_2,46,162,2025-12-14 16:36:16,page_view,desktop,direct,CA,2,0.012524902596621524
e_162_3,46,162,2025-12-14 16:36:22,search,desktop,direct,CA,3,0.012524902596621524
e_162_4,46,162,2025-12-14 16:36:24,page_view,desktop,direct,CA,4,0.012524902596621524
e_162_5,46,162,2025-12-14 16:36:27,add_to_cart,desktop,direct,CA,5,0.012524902596621524
e_162_6,46,162,2025-12-14 16:36:36,product_view,desktop,direct,CA,6,0.012524902596621524
e_113_12,33,113,2025-12-14 16:36:38,product_view,mobile,direct,AU,12,0.025099012903361726
e_55_4,16,55,2025-12-14 16:36:41,page_view,tablet,email,US,4,0.9998989924087295
e_162_7,46,162,2025-12-14 16:36:44,product_view,desktop,direct,CA,7,0.012524902596621524
e_162_8,46,162,2025-12-14 16:36:49,search,desktop,direct,CA,8,0.012524902596621524
e_55_5,16,55,2025-12-14 16:37:32,search,tablet,email,US,5,0.9998989924087295
e_113_13,33,113,2025-12-14 16:37:35,add_to_cart,mobile,direct,AU,13,0.025099012903361726
e_55_6,16,55,2025-12-14 16:37:58,product_view,tablet,email,US,6,0.9998989924087295
e_64_0,18,64,2025-12-14 16:38:00,page_view,mobile,direct,US,0,0.057050431229649784
e_113_14,33,113,2025-12-14 16:38:03,search,mobile,direct,AU,14,0.025099012903361726
e_55_7,16,55,2025-12-14 16:38:22,product_view,tablet,email,US,7,0.9998989924087295
e_64_1,18,64,2025-12-14 16:38:40,add_to_cart,mobile,direct,US,1,0.057050431229649784
e_55_8,16,55,2025-12-14 16:38:51,purchase,tablet,email,US,8,0.9998989924087295
e_113_15,33,113,2025-12-14 16:38:55,product_view,mobile,direct,AU,15,0.025099012903361726
e_64_2,18,64,2025-12-14 16:39:18,search,mobile,direct,US,2,0.057050431229649784
e_55_checkout,16,55,2025-12-14 16:39:43,checkout,tablet,email,US,9,0.9998989924087295
e_64_3,18,64,2025-12-14 16:39:51,add_to_cart,mobile,direct,US,3,0.057050431229649784
e_113_16,33,113,2025-12-14 16:40:00,add_to_cart,mobile,direct,AU,16,0.025099012903361726
e_113_17,33,113,2025-12-14 16:40:16,page_view,mobile,direct,AU,17,0.025099012903361726
e_55_purchase,16,55,2025-12-14 16:40:23,purchase,tablet,email,US,10,0.9998989924087295
e_64_4,18,64,2025-12-14 16:40:26,page_view,mobile,direct,US,4,0.057050431229649784
e_113_18,33,113,2025-12-14 16:40:51,search,mobile,direct,AU,18,0.025099012903361726
e_64_5,18,64,2025-12-14 16:41:19,search,mobile,direct,US,5,0.057050431229649784
e_113_19,33,113,2025-12-14 16:41:44,page_view,mobile,direct,AU,19,0.025099012903361726
e_64_6,18,64,2025-12-14 16:41:51,product_view,mobile,direct,US,6,0.057050431229649784
e_81_0,24,81,2025-12-14 16:42:00,page_view,desktop,tiktok,US,0,0.02348221239842079
e_81_1,24,81,2025-12-14 16:42:12,product_view,desktop,tiktok,US,1,0.02348221239842079
e_113_20,33,113,2025-12-14 16:42:13,checkout,mobile,direct,AU,20,0.025099012903361726
e_81_2,24,81,2025-12-14 16:42:21,search,desktop,tiktok,US,2,0.02348221239842079
e_64_7,18,64,2025-12-14 16:42:23,page_view,mobile,direct,US,7,0.057050431229649784
e_81_3,24,81,2025-12-14 16:42:26,product_view,desktop,tiktok,US,3,0.02348221239842079
e_81_4,24,81,2025-12-14 16:42:33,page_view,desktop,tiktok,US,4,0.02348221239842079
e_81_5,24,81,2025-12-14 16:42:42,product_view,desktop,tiktok,US,5,0.02348221239842079
e_113_21,33,113,2025-12-14 16:42:46,product_view,mobile,direct,AU,21,0.025099012903361726
e_81_6,24,81,2025-12-14 16:42:48,page_view,desktop,tiktok,US,6,0.02348221239842079
e_81_7,24,81,2025-12-14 16:42:53,search,desktop,tiktok,US,7,0.02348221239842079
e_81_8,24,81,2025-12-14 16:42:57,product_view,desktop,tiktok,US,8,0.02348221239842079
e_64_8,18,64,2025-12-14 16:43:02,page_view,mobile,direct,US,8,0.057050431229649784
e_81_9,24,81,2025-12-14 16:43:07,page_view,desktop,tiktok,US,9,0.02348221239842079
e_81_10,24,81,2025-12-14 16:43:12,product_view,desktop,tiktok,US,10,0.02348221239842079
e_81_11,24,81,2025-12-14 16:43:16,add_to_cart,desktop,tiktok,US,11,0.02348221239842079
e_81_12,24,81,2025-12-14 16:43:25,page_view,desktop,tiktok,US,12,0.02348221239842079
e_64_9,18,64,2025-12-14 16:43:45,search,mobile,direct,US,9,0.057050431229649784
e_64_10,18,64,2025-12-14 16:44:10,page_view,mobile,direct,US,10,0.057050431229649784
e_64_11,18,64,2025-12-14 16:44:46,checkout,mobile,direct,US,11,0.057050431229649784
e_64_12,18,64,2025-12-14 16:45:16,search,mobile,direct,US,12,0.057050431229649784
e_64_13,18,64,2025-12-14 16:45:18,page_view,mobile,direct,US,13,0.057050431229649784
e_64_14,18,64,2025-12-14 16:45:54,product_view,mobile,direct,US,14,0.057050431229649784
e_64_15,18,64,2025-12-14 16:46:36,add_to_cart,mobile,direct,US,15,0.057050431229649784
e_64_16,18,64,2025-12-14 16:47:02,checkout,mobile,direct,US,16,0.057050431229649784
e_64_17,18,64,2025-12-14 16:47:21,page_view,mobile,direct,US,17,0.057050431229649784
e_64_18,18,64,2025-12-14 16:48:10,page_view,mobile,direct,US,18,0.057050431229649784
e_64_19,18,64,2025-12-14 16:49:01,product_view,mobile,direct,US,19,0.057050431229649784
e_64_20,18,64,2025-12-14 16:49:37,checkout,mobile,direct,US,20,0.057050431229649784
e_64_21,18,64,2025-12-14 16:49:56,search,mobile,direct,US,21,0.057050431229649784
e_64_22,18,64,2025-12-14 16:50:40,page_view,mobile,direct,US,22,0.057050431229649784
e_64_23,18,64,2025-12-14 16:50:59,search,mobile,direct,US,23,0.057050431229649784
e_64_24,18,64,2025-12-14 16:51:20,page_view,mobile,direct,US,24,0.057050431229649784
e_79_0,23,79,2025-12-14 16:57:00,page_view,mobile,direct,US,0,0.03455079309618436
e_79_1,23,79,2025-12-14 16:57:54,search,mobile,direct,US,1,0.03455079309618436
e_79_2,23,79,2025-12-14 16:58:30,search,mobile,direct,US,2,0.03455079309618436
e_79_3,23,79,2025-12-14 16:59:18,page_view,mobile,direct,US,3,0.03455079309618436
e_79_4,23,79,2025-12-14 17:00:03,product_view,mobile,direct,US,4,0.03455079309618436
e_79_5,23,79,2025-12-14 17:01:18,product_view,mobile,direct,US,5,0.03455079309618436
e_79_6,23,79,2025-12-14 17:02:10,page_view,mobile,direct,US,6,0.03455079309618436
e_79_7,23,79,2025-12-14 17:03:09,product_view,mobile,direct,US,7,0.03455079309618436
e_79_8,23,79,2025-12-14 17:03:32,product_view,mobile,direct,US,8,0.03455079309618436
e_79_9,23,79,2025-12-14 17:03:45,page_view,mobile,direct,US,9,0.03455079309618436
e_79_10,23,79,2025-12-14 17:04:45,page_view,mobile,direct,US,10,0.03455079309618436
e_79_11,23,79,2025-12-14 17:05:36,page_view,mobile,direct,US,11,0.03455079309618436
e_79_12,23,79,2025-12-14 17:06:29,product_view,mobile,direct,US,12,0.03455079309618436
e_79_13,23,79,2025-12-14 17:06:35,page_view,mobile,direct,US,13,0.03455079309618436
e_79_14,23,79,2025-12-14 17:07:24,page_view,mobile,direct,US,14,0.03455079309618436
e_79_15,23,79,2025-12-14 17:07:51,search,mobile,direct,US,15,0.03455079309618436
e_79_16,23,79,2025-12-14 17:08:47,search,mobile,direct,US,16,0.03455079309618436
e_79_17,23,79,2025-12-14 17:09:19,page_view,mobile,direct,US,17,0.03455079309618436
e_79_18,23,79,2025-12-14 17:10:04,page_view,mobile,direct,US,18,0.03455079309618436
e_79_19,23,79,2025-12-14 17:10:43,page_view,mobile,direct,US,19,0.03455079309618436
e_79_20,23,79,2025-12-14 17:11:02,page_view,mobile,direct,US,20,0.03455079309618436
e_79_21,23,79,2025-12-14 17:11:26,product_view,mobile,direct,US,21,0.03455079309618436
e_79_22,23,79,2025-12-14 17:12:04,checkout,mobile,direct,US,22,0.03455079309618436
e_79_23,23,79,2025-12-14 17:12:43,page_view,mobile,direct,US,23,0.03455079309618436
e_79_24,23,79,2025-12-14 17:13:29,page_view,mobile,direct,US,24,0.03455079309618436
e_67_0,19,67,2025-12-14 18:10:50,page_view,desktop,google,US,0,0.9999279688554947
e_67_1,19,67,2025-12-14 18:11:31,page_view,desktop,google,US,1,0.9999279688554947
e_67_2,19,67,2025-12-14 18:12:07,page_view,desktop,google,US,2,0.9999279688554947
e_67_3,19,67,2025-12-14 18:12:34,add_to_cart,desktop,google,US,3,0.9999279688554947
e_67_4,19,67,2025-12-14 18:13:12,product_view,desktop,google,US,4,0.9999279688554947
e_67_5,19,67,2025-12-14 18:13:40,product_view,desktop,google,US,5,0.9999279688554947
e_67_6,19,67,2025-12-14 18:14:02,page_view,desktop,google,US,6,0.9999279688554947
e_67_7,19,67,2025-12-14 18:14:28,search,desktop,google,US,7,0.9999279688554947
e_67_8,19,67,2025-12-14 18:14:53,product_view,desktop,google,US,8,0.9999279688554947
e_67_9,19,67,2025-12-14 18:15:26,product_view,desktop,google,US,9,0.9999279688554947
e_67_10,19,67,2025-12-14 18:15:40,product_view,desktop,google,US,10,0.9999279688554947
e_67_11,19,67,2025-12-14 18:16:05,checkout,desktop,google,US,11,0.9999279688554947
e_67_12,19,67,2025-12-14 18:16:19,product_view,desktop,google,US,12,0.9999279688554947
e_67_13,19,67,2025-12-14 18:16:52,page_view,desktop,google,US,13,0.9999279688554947
e_67_14,19,67,2025-12-14 18:17:15,add_to_cart,desktop,google,US,14,0.9999279688554947
e_67_15,19,67,2025-12-14 18:17:26,product_view,desktop,google,US,15,0.9999279688554947
e_67_16,19,67,2025-12-14 18:17:41,page_view,desktop,google,US,16,0.9999279688554947
e_67_17,19,67,2025-12-14 18:18:10,search,desktop,google,US,17,0.9999279688554947
e_67_18,19,67,2025-12-14 18:18:36,page_view,desktop,google,US,18,0.9999279688554947
e_67_19,19,67,2025-12-14 18:18:47,purchase,desktop,google,US,19,0.9999279688554947
e_67_20,19,67,2025-12-14 18:19:06,product_view,desktop,google,US,20,0.9999279688554947
e_67_21,19,67,2025-12-14 18:19:37,checkout,desktop,google,US,21,0.9999279688554947
e_67_22,19,67,2025-12-14 18:20:02,add_to_cart,desktop,google,US,22,0.9999279688554947
e_67_checkout,19,67,2025-12-14 18:20:34,checkout,desktop,google,US,23,0.9999279688554947
e_67_purchase,19,67,2025-12-14 18:21:14,purchase,desktop,google,US,24,0.9999279688554947
e_85_0,25,85,2025-12-14 18:21:53,page_view,mobile,google,CA,0,0.9448787325972933
e_85_1,25,85,2025-12-14 18:22:11,search,mobile,google,CA,1,0.9448787325972933
e_85_2,25,85,2025-12-14 18:23:21,product_view,mobile,google,CA,2,0.9448787325972933
e_85_3,25,85,2025-12-14 18:23:42,product_view,mobile,google,CA,3,0.9448787325972933
e_157_0,44,157,2025-12-14 18:24:25,page_view,desktop,google,US,0,0.9578496292456761
e_85_4,25,85,2025-12-14 18:24:28,product_view,mobile,google,CA,4,0.9448787325972933
e_157_1,44,157,2025-12-14 18:24:34,page_view,desktop,google,US,1,0.9578496292456761
e_157_2,44,157,2025-12-14 18:24:37,product_view,desktop,google,US,2,0.9578496292456761
e_157_3,44,157,2025-12-14 18:24:57,search,desktop,google,US,3,0.9578496292456761
e_157_4,44,157,2025-12-14 18:25:16,page_view,desktop,google,US,4,0.9578496292456761
e_85_5,25,85,2025-12-14 18:25:17,checkout,mobile,google,CA,5,0.9448787325972933
e_157_5,44,157,2025-12-14 18:25:37,page_view,desktop,google,US,5,0.9578496292456761
e_157_6,44,157,2025-12-14 18:25:54,product_view,desktop,google,US,6,0.9578496292456761
e_85_6,25,85,2025-12-14 18:25:59,product_view,mobile,google,CA,6,0.9448787325972933
e_85_7,25,85,2025-12-14 18:26:09,product_view,mobile,google,CA,7,0.9448787325972933
e_157_7,44,157,2025-12-14 18:26:13,add_to_cart,desktop,google,US,7,0.9578496292456761
e_85_8,25,85,2025-12-14 18:26:37,product_view,mobile,google,CA,8,0.9448787325972933
e_157_checkout,44,157,2025-12-14 18:26:43,checkout,desktop,google,US,8,0.9578496292456761
e_85_9,25,85,2025-12-14 18:27:13,page_view,mobile,google,CA,9,0.9448787325972933
e_157_purchase,44,157,2025-12-14 18:27:23,purchase,desktop,google,US,9,0.9578496292456761
e_85_10,25,85,2025-12-14 18:27:57,product_view,mobile,google,CA,10,0.9448787325972933
e_85_11,25,85,2025-12-14 18:28:30,page_view,mobile,google,CA,11,0.9448787325972933
e_85_12,25,85,2025-12-14 18:29:08,page_view,mobile,google,CA,12,0.9448787325972933
e_85_13,25,85,2025-12-14 18:29:55,product_view,mobile,google,CA,13,0.9448787325972933
